age,workclass,education-num,marital-status,occupation,capital-gains,capital-loss,hours-per-week,native-country,target
29,3,15,4,9,0,0,55,38,0
40,6,10,0,0,0,0,38,38,0
18,3,7,4,7,0,0,20,38,0
31,3,13,4,0,0,0,50,38,0
57,3,16,2,12,0,1977,40,10,1
32,3,14,4,0,0,0,40,38,0
48,3,14,2,3,0,0,40,38,1
24,3,10,2,2,0,0,35,38,0
24,3,12,0,7,0,0,22,38,0
24,3,11,2,2,0,0,40,12,0
49,1,13,2,9,7688,0,30,38,1
27,5,9,2,4,0,1573,70,38,0
37,3,10,0,12,0,0,40,38,0
33,3,10,2,2,0,0,60,38,1
19,3,10,4,11,0,0,25,38,0
45,3,13,2,3,0,0,40,38,1
54,1,14,0,9,0,0,40,38,0
47,3,9,0,2,0,625,40,38,0
22,3,10,3,11,0,0,22,5,0
20,3,9,4,7,0,0,40,38,0
36,3,5,2,5,0,0,40,38,0
49,8,9,2,14,0,0,40,38,0
58,5,4,2,13,0,0,40,38,1
20,8,10,4,14,0,0,40,41,0
34,4,13,0,11,0,0,40,38,0
36,3,14,2,9,0,1977,44,38,1
28,1,13,4,0,4101,0,60,38,0
38,1,11,0,3,0,0,40,38,0
32,3,7,4,2,0,0,40,18,0
35,4,9,2,3,0,0,60,38,0
51,4,12,2,11,0,0,60,38,0
33,3,10,4,3,0,0,45,38,0
71,3,14,0,9,0,0,15,10,0
48,3,14,2,9,0,0,40,38,1
53,5,9,2,11,0,0,50,38,0
40,3,11,2,0,0,0,40,38,1
64,5,9,2,11,0,0,5,38,0
42,0,9,2,0,0,0,48,38,1
25,3,9,2,2,0,0,40,38,1
66,3,10,6,11,0,0,50,38,1
59,0,14,4,9,0,0,40,41,1
42,5,10,2,3,0,0,55,38,1
24,3,9,4,4,0,0,40,38,0
19,3,9,4,5,0,0,25,38,0
26,3,10,4,11,0,0,24,38,0
22,3,9,4,7,0,0,30,38,0
33,3,10,2,11,0,0,40,38,0
63,3,7,4,4,0,0,12,38,0
20,3,10,4,5,0,0,30,38,0
33,3,3,3,2,0,0,40,25,0
57,8,4,2,14,1173,0,45,32,0
56,3,9,2,2,0,0,40,38,0
70,5,11,2,4,0,0,24,38,1
42,3,9,2,12,0,0,40,38,1
25,1,13,4,9,0,0,40,38,0
28,3,10,2,6,0,0,40,38,1
80,5,9,2,7,1409,0,40,38,0
36,3,6,4,13,0,0,40,38,0
37,3,14,2,3,0,0,40,38,1
38,3,9,2,0,0,0,60,38,1
52,6,9,5,7,0,0,35,38,0
49,3,9,6,0,0,0,40,38,0
30,3,9,2,13,0,0,40,38,0
36,3,10,2,11,7688,0,50,38,1
70,4,15,2,9,0,0,35,38,1
55,3,10,6,4,0,2258,62,38,1
25,3,13,6,3,0,0,40,38,0
59,3,9,2,6,0,0,40,21,1
22,3,10,4,2,0,0,40,38,0
41,1,12,5,2,0,0,50,38,0
62,3,9,2,3,0,0,45,38,1
54,3,9,4,0,0,0,40,38,0
38,3,9,4,7,0,0,40,38,0
52,3,9,2,9,7688,0,40,38,1
36,3,7,2,6,0,0,40,38,0
74,4,9,2,3,0,0,30,38,1
35,5,3,2,7,0,0,15,25,0
41,3,8,0,0,0,0,40,38,0
30,3,11,2,12,0,0,40,38,0
25,3,9,2,6,0,0,48,38,0
35,3,10,4,3,13550,0,60,38,1
38,3,13,2,3,15024,0,50,38,1
34,6,14,2,6,0,1848,40,38,1
48,3,14,2,3,0,0,50,38,1
50,5,3,4,12,0,0,15,38,0
19,3,9,4,0,0,0,40,38,0
51,3,10,2,11,0,0,40,38,0
39,3,13,0,0,0,0,40,38,0
20,3,7,4,7,0,0,40,38,0
17,3,7,4,5,0,0,16,38,0
42,3,10,2,11,0,0,50,38,1
25,3,10,4,7,0,0,25,6,0
36,3,9,0,0,0,0,40,38,0
65,3,16,6,9,0,0,40,38,0
32,5,13,2,6,0,0,70,38,1
33,4,13,4,9,0,0,45,38,0
32,6,10,4,12,0,0,20,38,0
25,3,9,2,13,0,0,40,38,0
41,1,10,0,10,0,0,40,38,0
44,3,9,2,2,0,0,40,38,1
72,3,6,2,7,2414,0,12,38,0
36,3,9,0,3,0,0,52,38,0
67,5,9,2,4,1797,0,20,38,0
28,3,9,2,13,4064,0,45,38,0
24,3,7,2,5,0,0,40,38,0
17,3,4,4,11,0,0,8,38,0
32,5,13,0,3,0,0,30,38,0
67,3,7,6,7,0,0,40,38,0
21,8,10,4,14,0,0,10,39,0
51,3,14,2,9,5013,0,40,18,0
32,3,2,4,2,3674,0,40,12,0
39,3,10,2,3,0,0,40,38,1
18,5,10,4,2,0,0,35,38,0
50,5,13,2,2,0,0,45,38,1
24,3,6,4,11,0,0,15,38,0
21,1,10,4,0,0,0,40,38,0
24,3,13,4,0,0,0,16,38,0
34,3,11,4,7,0,0,40,38,0
68,8,6,2,14,0,0,35,38,0
49,5,6,4,2,0,0,32,38,0
50,3,9,0,6,0,0,40,38,0
33,3,12,0,3,0,0,40,38,0
18,3,10,4,0,0,0,40,38,0
45,3,11,0,0,0,0,55,38,1
20,3,9,4,11,0,0,35,38,0
46,4,13,2,3,3103,0,37,38,1
64,1,9,6,0,0,0,40,38,0
39,3,16,4,9,0,0,45,38,0
35,3,9,4,2,0,0,70,38,0
21,3,10,4,7,0,0,32,38,0
29,3,12,4,12,0,0,45,38,0
38,6,13,2,3,0,0,30,38,1
45,3,9,0,7,0,0,40,38,0
30,5,14,0,9,0,0,50,18,1
41,3,10,2,0,0,0,40,38,1
37,3,9,4,2,0,0,40,16,0
45,3,13,2,11,0,1887,60,38,1
20,8,9,4,14,0,0,30,38,0
45,4,9,2,3,0,0,48,38,1
20,0,9,4,0,0,0,20,38,0
63,4,10,6,11,14084,0,60,38,1
35,5,10,2,3,0,0,40,38,0
24,3,13,2,9,0,0,50,38,0
19,3,10,4,13,0,0,50,38,0
23,3,9,4,7,0,0,35,38,0
34,3,13,4,9,0,0,45,38,0
23,8,7,4,14,0,0,40,38,0
36,5,3,2,13,0,0,50,25,1
46,3,9,4,5,0,0,5,38,0
38,1,13,2,3,0,0,42,38,1
55,1,8,6,0,0,0,40,38,0
27,3,10,4,0,0,0,40,18,0
48,3,10,2,2,0,0,45,38,1
35,3,9,0,7,0,0,50,38,0
53,3,10,2,2,7688,0,40,38,1
47,3,9,2,2,0,0,40,38,0
50,3,10,0,2,4650,0,22,38,0
32,3,10,2,11,0,0,40,38,0
40,3,9,2,5,0,0,46,38,0
41,3,10,2,11,0,0,50,38,1
47,0,13,0,9,0,0,40,38,0
21,3,10,4,11,0,0,25,38,0
45,1,14,2,0,0,0,35,38,0
33,3,4,4,7,0,0,14,37,0
68,7,10,3,4,0,0,25,38,0
44,3,15,2,3,0,0,55,38,1
49,3,6,2,6,0,0,50,38,0
45,3,16,2,9,0,0,40,30,1
41,3,10,2,13,0,1848,65,38,1
29,3,4,2,13,0,0,40,25,0
46,3,10,2,3,0,0,60,41,0
19,3,9,4,2,0,0,25,25,0
56,3,6,2,5,0,0,40,38,0
55,5,9,2,2,0,0,60,38,0
29,3,9,4,2,0,0,50,38,0
21,3,9,4,8,0,0,25,38,0
38,3,9,0,2,0,0,40,41,0
52,3,3,4,5,0,0,50,38,0
22,3,9,4,7,0,0,40,38,0
20,3,9,2,0,0,0,60,38,0
31,3,9,4,2,0,0,50,8,0
39,3,9,2,2,0,0,40,38,0
55,3,10,0,12,0,0,40,38,0
35,3,12,5,11,0,0,40,38,0
67,8,9,2,14,0,0,5,38,0
45,3,13,2,2,7298,0,55,38,1
61,3,14,2,3,0,0,60,38,1
18,3,9,4,5,0,0,30,38,0
51,6,13,6,0,0,0,40,38,0
37,5,9,2,6,0,0,40,38,0
21,8,10,4,14,0,0,25,38,0
32,3,10,4,7,0,0,38,38,0
48,3,9,5,2,0,0,45,38,0
62,3,4,2,13,0,0,53,38,0
21,8,10,4,14,0,0,40,38,0
28,3,9,4,13,0,0,45,38,0
19,3,6,4,5,0,1602,45,38,0
20,3,10,4,0,0,0,15,38,0
41,3,13,2,4,0,0,40,38,0
29,3,13,4,0,0,0,40,38,0
47,3,13,2,3,15024,0,50,38,1
43,6,13,2,9,0,0,37,38,1
20,3,10,4,5,0,0,20,38,0
29,3,13,2,3,0,0,55,38,1
51,0,13,6,9,0,0,40,38,0
40,3,11,2,2,0,0,40,38,1
26,3,3,4,13,0,0,40,25,0
30,3,13,4,9,0,0,40,38,0
36,3,9,6,7,0,0,40,38,0
68,1,9,6,10,0,1668,20,38,0
42,3,10,4,12,0,0,40,38,1
41,3,9,2,5,0,0,40,38,0
43,3,13,2,3,0,0,45,38,1
20,3,10,4,5,0,0,20,38,0
43,3,13,0,12,0,0,40,38,0
53,3,9,2,11,15024,0,60,38,1
45,3,10,2,9,0,0,40,38,1
39,3,9,4,4,0,0,40,38,0
31,1,14,2,9,0,0,45,38,0
23,3,10,4,11,0,0,25,29,0
69,8,9,0,14,2964,0,35,38,0
38,6,14,0,0,0,0,40,38,0
37,5,9,2,13,0,0,45,4,1
18,3,9,4,6,0,0,40,38,0
41,5,9,2,3,0,0,45,25,0
30,3,13,2,11,3103,0,55,38,1
23,8,12,2,14,0,0,20,38,0
26,3,13,4,9,0,0,30,38,0
37,3,9,2,2,0,0,40,38,0
25,3,10,4,12,2174,0,50,38,0
33,3,10,2,9,0,0,40,28,1
37,3,13,2,3,15024,0,40,38,1
31,3,13,4,12,0,0,40,38,0
27,3,10,2,3,0,0,80,38,0
35,3,14,2,11,0,0,40,38,1
28,5,10,2,0,0,0,30,38,1
59,3,9,4,0,0,0,50,12,0
42,3,13,2,9,0,0,40,38,0
50,3,9,2,13,0,0,40,38,1
27,8,12,4,14,0,0,45,38,0
32,3,10,0,6,0,0,40,38,0
27,3,9,5,2,0,0,40,38,0
43,3,13,0,6,0,0,40,38,0
46,3,7,0,9,0,0,40,38,1
41,3,10,2,11,0,0,50,38,1
59,1,14,0,9,8614,0,60,38,1
20,3,10,4,11,0,0,30,38,0
57,3,13,2,3,0,0,40,41,1
46,5,9,2,4,4386,0,70,38,0
45,3,4,2,6,0,0,40,38,0
29,1,9,4,5,0,1590,45,38,0
23,3,7,2,5,0,0,40,25,0
46,3,9,4,13,0,1590,48,38,0
55,8,9,2,14,0,0,50,38,1
58,3,10,2,2,0,0,40,38,1
38,3,11,4,3,0,0,40,38,0
29,3,10,4,11,0,0,50,38,0
57,8,9,0,14,0,0,20,38,0
26,1,13,4,9,0,0,40,38,0
42,3,13,2,0,0,0,40,29,1
61,3,9,5,13,0,0,45,38,1
31,3,10,2,11,15024,0,45,38,1
43,3,9,0,6,0,0,40,38,0
47,3,13,2,2,15024,0,50,38,1
51,6,9,2,2,0,0,56,38,1
23,3,9,4,5,0,0,40,38,0
24,3,9,4,6,0,0,40,38,0
25,3,10,4,0,0,0,38,41,0
22,8,10,4,14,0,0,40,38,0
38,3,11,2,2,0,0,50,38,0
48,3,9,2,5,0,0,16,38,1
33,3,9,4,2,0,0,30,38,0
46,3,14,2,3,0,0,55,41,1
18,3,4,4,7,0,0,40,29,0
52,3,9,2,2,0,0,40,38,0
46,3,13,2,9,0,1848,45,38,1
28,3,9,4,9,0,0,40,38,0
37,3,10,4,7,0,0,30,39,0
23,8,10,4,14,0,0,15,38,0
45,1,14,2,9,0,0,50,38,1
17,3,6,4,11,0,0,16,38,0
56,3,14,2,9,0,0,40,38,1
38,4,12,0,3,0,0,45,38,0
81,3,4,2,13,0,0,10,38,0
22,3,10,4,6,0,0,30,38,0
43,6,10,0,0,0,0,40,38,0
31,3,12,2,0,0,1740,40,38,0
42,5,13,2,9,0,1887,40,38,1
66,8,10,2,14,0,0,50,38,0
50,3,9,2,13,0,0,40,38,1
31,3,10,5,5,0,0,40,38,0
35,3,10,0,3,0,0,40,38,0
21,8,10,4,14,0,0,35,38,0
36,3,13,5,7,0,0,35,38,0
33,3,4,2,4,0,0,40,25,0
36,3,13,0,9,0,213,40,38,0
37,8,9,2,14,0,0,55,38,0
50,3,9,4,5,0,0,25,38,0
55,3,10,2,9,0,0,40,38,1
29,3,9,0,6,0,0,40,38,0
24,3,10,4,7,0,0,30,13,0
39,0,10,0,0,0,0,40,38,1
34,3,13,4,11,0,0,40,38,0
29,3,4,0,2,0,0,55,38,0
60,3,10,2,2,0,0,32,38,1
33,3,14,2,3,0,0,50,38,1
58,3,5,4,5,0,0,40,7,0
27,3,10,5,11,0,0,40,38,0
46,6,10,0,10,0,0,40,38,0
63,3,9,0,10,0,0,40,38,0
38,5,10,0,7,0,0,40,38,0
23,3,10,4,2,0,0,15,38,0
29,3,13,4,9,8614,0,40,38,1
31,3,15,2,9,0,0,60,38,1
49,4,9,2,3,0,0,40,38,1
45,4,16,2,9,0,0,60,38,1
42,3,5,2,13,0,0,40,38,0
48,3,9,2,6,0,0,40,38,0
33,3,9,2,2,0,0,40,38,0
24,3,10,4,0,0,0,40,38,0
49,5,10,2,11,0,0,50,38,0
40,3,10,2,6,2580,0,40,38,0
57,3,11,2,9,0,1902,45,38,0
50,3,9,0,0,0,0,40,38,0
46,3,13,2,3,15024,0,55,38,1
35,5,10,2,3,3908,0,60,38,0
19,3,10,4,7,0,0,20,38,0
18,3,6,4,7,0,0,28,38,0
20,3,9,4,2,0,0,40,38,0
42,3,9,0,13,0,0,40,38,0
46,3,9,2,6,0,0,40,0,1
40,0,9,2,0,0,0,20,38,1
54,3,14,2,3,0,0,45,38,1
28,3,9,2,2,0,0,45,38,0
38,3,10,2,2,0,0,40,38,1
28,3,10,4,8,0,0,40,38,0
22,3,7,4,2,0,0,40,38,0
31,3,13,2,3,0,0,50,38,1
27,3,9,2,2,0,0,40,38,0
45,3,13,2,9,0,0,42,38,1
38,3,13,2,3,0,0,40,38,1
67,5,12,2,3,20051,0,4,38,1
75,3,14,4,10,0,0,16,38,0
41,3,14,0,3,0,0,60,38,1
37,3,13,2,11,0,0,60,38,1
47,3,9,4,3,0,0,50,4,0
34,1,13,2,9,0,0,45,25,1
25,3,9,2,2,0,0,40,38,0
52,3,9,6,0,0,0,40,38,0
27,6,9,4,10,2174,0,40,38,0
35,3,9,4,4,0,0,40,32,0
44,1,8,2,7,0,0,35,25,0
27,1,9,2,3,0,0,80,38,1
42,3,10,4,12,0,0,33,38,0
26,3,5,4,7,0,0,38,7,0
23,3,9,4,9,0,0,40,1,0
28,3,9,4,9,0,0,40,38,0
38,5,9,2,2,0,0,50,38,0
28,3,10,4,2,0,0,50,38,0
29,3,9,4,0,0,0,40,38,0
56,5,5,2,3,3411,0,50,3,0
23,8,13,4,14,0,0,35,38,0
30,3,10,4,3,0,0,40,38,0
48,3,10,2,5,0,0,40,38,0
45,5,10,2,3,0,0,72,41,0
38,3,14,2,3,0,0,60,4,1
24,3,9,4,5,0,0,40,38,0
47,6,16,2,9,0,0,40,38,1
22,3,9,4,7,0,0,48,41,0
29,3,10,4,9,0,0,40,38,0
45,3,12,0,2,0,0,40,38,0
24,3,9,4,2,0,0,40,38,0
40,3,9,2,6,0,0,40,38,0
28,1,5,2,2,0,0,40,37,1
46,0,13,0,9,0,0,50,38,1
34,8,10,2,14,0,0,4,38,0
32,3,10,2,6,0,0,40,38,0
20,3,9,4,11,0,0,40,38,0
23,3,10,4,7,0,0,35,25,0
46,3,9,2,7,0,0,40,38,0
21,3,9,4,11,0,0,35,38,0
59,3,14,2,3,0,0,40,38,1
31,3,10,2,9,0,0,50,38,0
48,3,10,0,3,0,0,40,38,0
34,3,4,2,13,0,0,40,38,0
19,3,10,4,7,0,0,25,38,0
20,3,10,4,11,0,0,35,38,0
29,3,13,4,9,0,0,50,38,0
54,3,10,2,2,0,0,40,38,1
36,3,9,2,2,0,0,52,38,0
43,3,13,4,11,0,0,50,38,1
46,0,13,2,12,3103,0,40,38,1
33,3,14,2,9,0,0,45,38,1
33,3,6,0,7,0,0,45,38,0
36,3,10,2,13,0,0,40,38,0
37,3,9,2,5,5178,0,40,38,1
37,8,11,2,14,0,0,54,38,1
64,8,8,2,14,0,0,24,38,0
45,5,9,2,2,0,0,60,38,0
25,3,13,4,0,0,0,40,38,0
28,3,11,2,6,0,0,40,38,0
26,3,9,4,0,2354,0,40,38,0
23,3,9,4,8,0,0,40,38,0
24,3,9,4,3,0,0,40,38,0
58,5,10,0,9,0,0,40,38,0
36,3,11,0,12,0,0,40,38,0
46,3,10,2,11,0,0,50,38,0
23,8,4,4,14,0,0,40,25,0
32,3,10,2,11,4386,0,50,38,0
26,3,9,4,7,0,0,40,38,0
52,3,3,4,5,0,0,40,38,0
19,3,9,4,7,0,0,45,38,0
33,3,13,2,9,0,0,60,38,1
60,3,9,2,2,0,0,40,38,0
39,3,10,0,3,0,0,38,38,0
45,3,13,0,3,0,0,45,38,0
37,1,10,3,0,0,0,40,38,0
29,3,12,4,12,0,0,40,38,0
53,3,10,2,2,0,0,66,38,0
46,6,10,2,3,0,1740,40,38,0
20,3,10,4,13,0,0,40,38,0
39,3,14,4,9,0,0,40,38,0
48,3,10,2,9,7298,0,40,38,1
38,3,9,2,2,4386,0,48,38,0
36,3,9,2,2,0,0,45,38,0
53,3,4,0,6,0,0,56,38,0
29,3,9,4,2,0,1974,35,38,0
64,3,4,2,0,2580,0,50,38,0
34,3,10,2,3,0,0,50,38,1
36,8,9,2,14,0,0,40,38,0
41,1,13,0,9,0,0,40,38,0
34,3,9,0,3,0,0,38,38,0
68,8,5,2,14,0,0,2,38,0
37,3,13,2,9,0,0,50,41,1
22,3,10,2,12,0,0,40,38,0
43,3,8,2,2,0,0,40,38,0
19,8,10,4,14,0,0,30,38,0
36,3,10,4,3,0,0,40,38,0
47,3,9,2,11,0,0,55,38,1
25,3,11,4,7,0,0,40,41,0
33,3,10,5,6,0,0,40,38,0
27,3,10,4,6,0,0,40,38,0
33,3,10,4,12,0,0,70,38,0
24,3,9,2,13,0,0,40,38,0
47,1,10,0,9,0,0,40,38,0
48,4,6,2,3,0,0,40,38,0
28,3,9,2,11,0,0,50,38,0
33,1,13,2,9,0,0,40,38,1
44,3,13,2,6,0,1977,40,38,1
33,1,11,4,10,0,0,56,38,0
26,3,10,4,0,0,0,25,38,0
22,3,11,4,3,0,0,40,38,0
34,3,10,2,3,0,0,55,38,1
31,4,10,4,3,0,0,45,38,0
73,8,9,6,14,0,0,15,38,0
38,1,11,2,3,0,0,40,38,0
51,5,10,2,9,0,0,40,38,1
36,3,10,2,3,0,0,40,38,0
29,3,10,2,10,7688,0,54,38,1
64,5,9,2,11,0,0,15,38,1
24,3,10,4,6,0,0,55,38,0
21,6,10,4,3,0,0,20,38,0
28,3,10,2,2,0,0,60,38,1
18,8,7,4,14,0,0,25,38,0
41,4,9,2,2,0,0,50,38,0
17,3,5,4,7,0,0,16,38,0
58,3,16,2,9,0,0,50,38,1
50,5,13,2,11,0,0,8,38,0
30,3,7,3,5,0,0,40,25,0
47,3,9,2,2,0,0,40,38,0
24,3,10,4,11,0,0,20,38,0
50,0,10,2,3,0,0,40,38,0
29,3,14,4,9,0,0,55,33,0
31,5,16,2,9,0,0,40,38,1
40,5,9,2,4,0,0,70,38,1
31,3,10,4,11,0,0,60,38,0
53,3,5,2,6,0,0,40,38,0
33,3,9,4,0,0,0,40,38,0
43,3,13,2,7,0,0,40,38,0
56,3,10,2,3,7688,0,50,38,1
38,3,13,2,3,0,0,50,38,1
18,3,7,4,11,0,0,30,38,0
50,3,9,2,3,0,0,40,38,1
78,3,9,6,11,2329,0,12,38,0
27,3,7,2,2,0,0,40,38,0
19,3,10,4,11,0,0,25,38,0
24,6,13,4,12,0,0,40,38,0
20,3,10,4,11,0,1602,15,38,0
25,3,14,4,9,0,0,35,38,0
34,3,13,0,11,0,0,50,38,1
30,4,11,2,11,0,0,35,38,0
37,0,14,0,9,0,0,40,38,0
38,3,9,2,6,0,0,48,38,1
67,7,9,2,0,0,0,12,29,0
35,3,9,2,13,0,0,30,38,0
75,5,9,2,4,0,0,30,38,0
47,3,10,2,3,0,0,50,38,0
23,3,6,2,5,0,0,40,38,0
51,0,9,0,0,0,0,8,38,0
42,1,9,0,7,0,0,40,38,0
32,3,10,2,12,0,0,32,38,1
54,3,9,5,11,0,0,35,38,0
20,3,10,4,5,0,0,40,38,0
39,3,9,2,2,0,0,40,38,1
41,3,9,2,2,7688,0,38,38,1
35,3,9,4,6,0,0,40,38,0
45,1,13,2,2,0,0,35,38,1
27,3,13,4,11,0,0,40,38,0
61,5,4,2,11,0,0,30,38,1
41,3,9,4,11,0,0,50,38,0
22,3,10,4,12,0,0,40,38,0
55,3,10,2,2,15024,0,40,38,1
66,8,13,2,14,0,0,6,38,0
25,3,10,2,2,0,0,40,38,0
20,3,10,4,7,0,0,35,38,0
20,3,10,4,6,0,0,35,38,0
67,4,13,2,3,0,0,16,38,0
44,3,10,2,11,0,0,60,38,1
42,3,9,2,11,0,0,60,38,1
29,1,10,4,0,0,0,40,6,0
48,3,10,4,2,0,0,38,38,1
25,3,9,4,0,0,0,40,38,0
31,3,9,0,7,0,0,99,38,1
48,3,13,3,11,0,2472,70,38,1
40,3,14,0,9,0,0,20,38,0
26,3,10,2,11,0,0,40,38,0
28,3,9,2,7,0,0,35,38,0
52,3,10,2,2,0,0,40,38,1
41,5,9,2,9,0,0,40,38,0
39,5,13,2,4,0,0,50,38,0
48,3,9,4,0,0,0,16,37,0
19,3,9,4,11,0,0,30,38,0
27,3,10,2,6,0,1651,40,38,0
59,3,11,2,11,0,1740,50,38,0
19,3,10,4,11,0,0,40,38,0
32,3,9,4,5,0,0,50,38,0
39,3,9,4,5,0,0,40,38,0
33,3,9,2,2,0,0,40,38,0
38,3,9,4,5,0,0,40,38,0
27,3,10,4,4,0,0,45,38,0
23,3,9,4,3,0,0,45,38,0
59,8,11,0,14,0,0,48,38,0
25,1,13,4,0,0,0,20,18,0
37,4,12,2,11,0,0,68,38,0
31,3,9,2,13,0,0,65,38,0
24,3,12,4,11,0,0,37,38,0
53,1,13,0,0,0,0,38,5,0
26,3,10,4,5,0,0,40,41,0
25,3,10,2,0,0,0,40,38,1
59,3,7,4,6,0,0,40,38,0
39,0,9,0,0,0,0,40,38,0
28,3,10,4,5,0,0,40,38,0
22,3,9,4,5,0,0,40,38,0
20,3,9,4,2,0,0,40,7,0
25,3,10,4,7,0,0,40,38,0
27,3,10,4,2,0,0,50,38,0
20,3,9,4,11,0,0,40,38,0
63,8,10,6,14,0,0,24,38,0
43,5,6,0,4,0,0,25,38,0
39,3,10,0,0,0,0,40,38,0
27,3,13,4,9,0,0,45,38,0
17,3,6,4,11,0,0,5,38,0
40,6,15,2,9,0,0,72,38,0
50,3,10,2,2,0,0,48,38,1
23,4,13,4,0,0,0,35,38,0
60,3,9,2,11,7298,0,65,38,1
30,3,9,4,3,0,0,40,38,0
24,3,9,2,5,0,0,50,38,0
23,3,13,4,0,0,0,20,38,0
24,3,13,2,9,5013,0,30,38,0
45,5,13,2,2,0,0,20,38,0
58,4,10,2,3,7298,0,60,38,1
22,3,10,4,11,0,0,20,38,0
41,3,10,4,5,0,0,40,38,0
48,3,4,2,6,0,0,40,38,1
31,3,9,0,6,0,0,40,38,0
33,3,15,2,9,0,1977,50,38,1
49,4,13,2,3,0,0,50,38,0
30,3,13,2,9,7688,0,50,38,1
38,3,9,4,2,0,0,40,38,0
58,1,9,2,13,0,0,48,38,0
58,3,13,0,9,0,0,50,38,0
61,5,9,2,3,0,0,40,38,0
58,3,9,2,11,7688,0,40,38,1
32,3,11,2,12,0,0,45,38,1
33,5,9,0,2,0,0,50,38,0
28,3,13,5,3,0,0,50,38,1
22,3,10,4,7,0,0,11,38,0
35,3,9,2,2,0,0,40,38,1
59,3,9,2,11,0,0,55,38,0
45,4,15,2,3,7688,0,40,41,1
50,5,9,2,11,0,0,40,38,0
56,4,8,6,3,0,0,40,38,0
36,5,9,4,2,0,0,40,38,0
18,8,6,4,14,0,0,30,38,0
28,3,10,2,11,0,0,60,38,0
42,3,11,2,9,0,0,40,38,1
60,3,9,2,7,0,0,40,38,0
41,4,10,2,11,0,0,91,38,0
42,3,13,2,12,7298,0,45,38,1
36,3,9,2,2,0,0,55,38,1
52,1,14,2,9,0,0,40,38,1
42,5,9,2,13,0,0,40,38,0
26,1,10,2,10,0,0,55,38,1
31,1,13,0,9,0,0,40,38,0
47,3,3,5,11,0,0,40,25,0
35,3,10,2,6,0,0,50,38,0
19,3,5,4,5,0,0,25,38,0
59,5,10,2,11,0,0,80,38,1
38,3,13,2,3,0,0,40,38,1
36,3,13,2,3,0,0,50,38,0
35,3,14,4,3,0,0,55,38,0
39,3,9,2,4,0,0,30,38,0
64,3,10,5,7,0,0,40,38,0
17,1,6,4,7,0,0,25,38,0
49,3,10,2,7,0,0,32,38,0
19,3,10,4,7,0,0,25,38,0
36,5,9,2,9,3137,0,40,38,0
26,3,9,4,5,0,0,45,38,0
27,3,3,4,8,2176,0,40,7,0
66,3,13,2,9,20051,0,40,38,1
38,3,4,2,0,0,0,40,38,0
25,3,13,4,3,0,0,25,38,0
19,3,9,4,9,0,0,40,38,0
30,3,12,4,2,4787,0,50,38,1
22,3,11,4,3,0,0,40,34,0
60,3,10,0,2,0,0,44,38,1
54,3,10,2,12,0,1977,18,38,1
46,3,9,5,2,0,0,37,38,0
33,6,10,4,7,0,0,40,38,0
51,1,14,0,3,0,0,40,38,0
43,3,15,2,9,15024,0,60,38,1
18,8,9,4,14,0,0,30,38,0
60,4,9,2,4,0,0,25,38,0
39,5,9,2,4,0,0,60,38,0
23,3,13,4,12,3325,0,40,38,0
39,3,12,4,12,0,0,40,38,0
40,1,10,4,3,0,0,40,38,0
48,3,10,2,3,0,0,65,38,1
24,3,9,4,5,0,0,40,38,0
32,3,9,0,5,0,0,40,38,0
31,5,10,2,2,0,0,60,38,0
39,3,9,4,6,0,0,40,38,0
27,3,14,4,3,0,0,40,38,0
45,6,14,4,0,0,0,38,38,0
22,8,9,0,14,0,0,40,38,0
31,3,13,4,2,0,0,40,39,0
63,3,9,0,3,0,0,40,38,0
45,3,13,2,3,0,0,50,38,1
28,6,10,5,0,0,0,50,38,0
23,3,13,4,11,0,0,40,38,0
50,3,9,2,2,0,0,44,38,1
33,3,8,2,10,0,0,40,38,0
22,8,10,4,14,0,0,40,38,0
27,3,13,4,11,13550,0,46,38,1
29,3,10,2,13,0,0,40,38,0
36,3,9,0,0,0,0,35,38,0
60,3,2,2,2,0,0,40,25,1
46,3,13,2,13,0,0,50,41,0
67,8,14,6,14,0,0,40,38,0
20,8,10,4,14,0,0,15,9,0
23,3,13,4,11,0,0,55,38,0
38,4,9,2,3,0,0,50,38,0
60,3,15,2,3,0,0,40,38,1
20,5,10,4,2,0,0,35,38,0
37,3,10,6,6,0,0,48,38,0
37,3,9,4,2,0,0,40,38,0
58,3,9,2,2,0,0,40,38,0
25,3,13,4,2,0,0,30,1,0
27,3,10,4,0,0,0,60,38,0
33,3,10,2,6,0,0,55,38,0
43,6,10,0,0,0,0,40,38,0
21,0,10,4,12,0,0,20,38,0
45,3,9,2,2,0,0,40,25,0
44,3,3,2,6,0,0,40,38,0
52,8,4,2,14,0,0,40,38,0
53,3,9,0,9,4787,0,46,38,1
31,3,9,4,7,0,0,20,38,0
18,0,7,4,7,0,0,15,29,0
20,3,9,4,7,0,0,30,38,0
32,3,9,4,6,0,0,40,38,0
48,3,6,2,13,0,0,40,38,0
46,3,9,2,7,0,0,40,38,0
28,3,9,2,6,0,0,50,38,0
27,5,9,4,11,0,0,40,38,0
18,0,10,4,11,0,0,32,38,0
69,5,9,2,3,9386,0,12,38,1
50,4,14,2,11,0,0,40,38,1
43,3,9,2,6,0,0,40,11,0
32,3,13,0,11,0,0,30,38,0
43,3,9,5,3,0,0,48,38,0
52,5,9,2,11,7688,0,55,38,1
50,3,13,2,3,0,0,40,41,1
